CustomerID,SalesOrderNumber,SalesAmount,OrderDate,,,,,,,,,,,,,
15106,SO62410,2369.96,7/19/2013,,,,,,,,,,,,,
11223,SO71293,38.98,11/22/2013,,,,,,,,,,,,,
25560,SO44456,699.0982,4/26/2011,,,,,,,,,,,,,
21413,SO60786,14.98,6/24/2013,,,,,,,,,,,,,
11033,SO70163,765.32,11/5/2013,,,,,,,,,,,,,
12456,SO74752,21.98,1/16/2014,,,,,,,,,,,,,
19772,SO58246,2452.34,5/18/2013,,,,,,,,,,,,,
12145,SO74247,124.97,12/31/2013,,,,,,,,,,,,,
17968,SO49694,2443.35,9/13/2012,,,,,,,,,,,,,
17648,SO53172,777.34,2/22/2013,,,,,,,,,,,,,
25632,SO53955,53.98,3/6/2013,,,,,,,,,,,,,
15328,SO64590,2416.45,8/19/2013,,,,,,,,,,,,,
13708,SO53302,68.97,2/25/2013,,,,,,,,,,,,,
20292,SO69682,119.98,10/30/2013,,,,,,,,,,,,,
14402,SO74232,39.98,12/31/2013,,,,,,,,,,,,,
18552,SO54556,4.99,3/17/2013,,,,,,,,,,,,,
18298,SO65029,2.29,8/27/2013,,,,,,,,,,,,,
27593,SO66377,13.98,9/15/2013,,,,,,,,,,,,,
26780,SO67591,79.47,10/2/2013,,,,,,,,,,,,,
18773,SO58265,78.98,5/19/2013,,,,,,,,,,,,,
13128,SO48727,2049.0982,6/29/2012,,,,,,,,,,,,,
20240,SO68473,56.96,10/16/2013,,,,,,,,,,,,,
21319,SO71719,23.97,11/28/2013,,,,,,,,,,,,,
20433,SO72604,74.46,12/8/2013,,,,,,,,,,,,,
11706,SO67705,53.99,10/4/2013,,,,,,,,,,,,,
19308,SO72972,548.98,12/13/2013,,,,,,,,,,,,,
20870,SO50016,782.99,10/10/2012,,,,,,,,,,,,,
23056,SO64369,599.47,8/16/2013,,,,,,,,,,,,,
20035,SO70501,2319.99,11/10/2013,,,,,,,,,,,,,
12828,SO54635,54.98,3/18/2013,,,,,,,,,,,,,
13169,SO59538,71.97,6/5/2013,,,,,,,,,,,,,
15044,SO65375,1754.46,8/29/2013,,,,,,,,,,,,,
14755,SO67238,893.47,9/28/2013,,,,,,,,,,,,,
28896,SO54689,21.49,3/19/2013,,,,,,,,,,,,,
22478,SO54712,553.97,3/19/2013,,,,,,,,,,,,,
14072,SO64456,24.99,8/18/2013,,,,,,,,,,,,,
11510,SO70284,99.47,11/7/2013,,,,,,,,,,,,,
12410,SO74720,120,1/16/2014,,,,,,,,,,,,,
14477,SO50832,1000.4375,12/4/2012,,,,,,,,,,,,,
23556,SO51893,29.99,1/28/2013,,,,,,,,,,,,,
19307,SO69281,148.98,10/27/2013,,,,,,,,,,,,,
15311,SO47507,782.99,3/8/2012,,,,,,,,,,,,,
11744,SO56169,37.29,4/13/2013,,,,,,,,,,,,,
11970,SO58589,34.99,5/25/2013,,,,,,,,,,,,,
28138,SO75000,7.28,1/25/2014,,,,,,,,,,,,,
27663,SO43821,3578.27,1/25/2011,,,,,,,,,,,,,
23645,SO49275,2443.35,8/9/2012,,,,,,,,,,,,,
11905,SO45585,3374.99,8/29/2011,,,,,,,,,,,,,
20759,SO60538,77.96,6/20/2013,,,,,,,,,,,,,
26061,SO61846,2438.06,7/9/2013,,,,,,,,,,,,,
12737,SO55848,44.98,4/7/2013,,,,,,,,,,,,,
20583,SO59741,69.97,6/8/2013,,,,,,,,,,,,,
19770,SO45715,3578.27,9/18/2011,,,,,,,,,,,,,
14582,SO52540,14.98,2/10/2013,,,,,,,,,,,,,
16959,SO64748,14.98,8/22/2013,,,,,,,,,,,,,
18044,SO65913,32.27,9/7/2013,,,,,,,,,,,,,
12098,SO72818,74.98,12/11/2013,,,,,,,,,,,,,
13953,SO48909,2071.4196,7/13/2012,,,,,,,,,,,,,
19070,SO70882,2304.98,11/16/2013,,,,,,,,,,,,,
11257,SO51231,2297.28,12/31/2012,,,,,,,,,,,,,
29196,SO55959,2438.06,4/9/2013,,,,,,,,,,,,,
13250,SO57578,2319.99,5/6/2013,,,,,,,,,,,,,
21801,SO63645,44.98,8/5/2013,,,,,,,,,,,,,
19900,SO65049,27.28,8/27/2013,,,,,,,,,,,,,
27669,SO70235,2419.06,11/6/2013,,,,,,,,,,,,,
13412,SO72689,8.99,12/9/2013,,,,,,,,,,,,,
17319,SO73263,8.99,12/17/2013,,,,,,,,,,,,,
18986,SO52563,56.97,2/10/2013,,,,,,,,,,,,,
11360,SO65150,848.47,8/28/2013,,,,,,,,,,,,,
23382,SO65386,600.46,8/29/2013,,,,,,,,,,,,,
27632,SO67369,39.98,9/29/2013,,,,,,,,,,,,,
13710,SO69706,2341.46,10/30/2013,,,,,,,,,,,,,
28593,SO72957,34.99,12/13/2013,,,,,,,,,,,,,
15252,SO47311,782.99,2/24/2012,,,,,,,,,,,,,
27056,SO49268,2071.4196,8/8/2012,,,,,,,,,,,,,
25102,SO52980,71.58,2/19/2013,,,,,,,,,,,,,
28828,SO54517,751.34,3/16/2013,,,,,,,,,,,,,
26741,SO64060,69.99,8/12/2013,,,,,,,,,,,,,
26897,SO54851,38.98,3/22/2013,,,,,,,,,,,,,
15572,SO61453,49.97,7/3/2013,,,,,,,,,,,,,
14783,SO66343,69.99,9/14/2013,,,,,,,,,,,,,
29138,SO45033,3578.27,6/30/2011,,,,,,,,,,,,,
16232,SO52919,2475.95,2/17/2013,,,,,,,,,,,,,
18295,SO57853,2.29,5/12/2013,,,,,,,,,,,,,
20096,SO62487,49.48,7/20/2013,,,,,,,,,,,,,
18999,SO72939,1754.98,12/12/2013,,,,,,,,,,,,,
25964,SO44896,3399.99,6/12/2011,,,,,,,,,,,,,
20556,SO47914,782.99,4/23/2012,,,,,,,,,,,,,
26826,SO51223,1237.82,12/30/2012,,,,,,,,,,,,,
20255,SO52529,75.48,2/10/2013,,,,,,,,,,,,,
20554,SO56883,34.98,4/27/2013,,,,,,,,,,,,,
12625,SO65719,99.96,9/4/2013,,,,,,,,,,,,,
12401,SO66672,36.59,9/19/2013,,,,,,,,,,,,,
11401,SO50328,2071.4196,10/28/2012,,,,,,,,,,,,,
27550,SO50653,782.99,11/27/2012,,,,,,,,,,,,,
11071,SO53667,27.28,3/1/2013,,,,,,,,,,,,,
11905,SO55085,2367.93,3/26/2013,,,,,,,,,,,,,
29066,SO62346,539.99,7/17/2013,,,,,,,,,,,,,
28912,SO67613,54.98,10/2/2013,,,,,,,,,,,,,
26397,SO70343,39.98,11/8/2013,,,,,,,,,,,,,
26023,SO46755,782.99,1/7/2012,,,,,,,,,,,,,
29428,SO52312,47.96,2/5/2013,,,,,,,,,,,,,
19021,SO54642,614.96,3/18/2013,,,,,,,,,,,,,
14061,SO55338,49.99,3/30/2013,,,,,,,,,,,,,
23193,SO60859,32.28,6/25/2013,,,,,,,,,,,,,
12958,SO70286,198.99,11/7/2013,,,,,,,,,,,,,
21669,SO50765,782.99,11/28/2012,,,,,,,,,,,,,
22035,SO55410,69.97,3/31/2013,,,,,,,,,,,,,
18927,SO61688,56.97,7/7/2013,,,,,,,,,,,,,
16958,SO52607,81.46,2/11/2013,,,,,,,,,,,,,
13319,SO58398,2465.95,5/21/2013,,,,,,,,,,,,,
25568,SO68521,553.97,10/16/2013,,,,,,,,,,,,,
12412,SO69090,120,10/25/2013,,,,,,,,,,,,,
14188,SO62499,32.6,7/20/2013,,,,,,,,,,,,,
17546,SO69912,2318.96,11/2/2013,,,,,,,,,,,,,
17763,SO58052,12.94,5/15/2013,,,,,,,,,,,,,
15921,SO67141,1735.98,9/27/2013,,,,,,,,,,,,,
20874,SO67407,1179.47,9/29/2013,,,,,,,,,,,,,
14811,SO54563,36.93,3/17/2013,,,,,,,,,,,,,
27333,SO69204,28.99,10/26/2013,,,,,,,,,,,,,
24905,SO55451,1195.47,4/1/2013,,,,,,,,,,,,,
17306,SO58544,82.97,5/24/2013,,,,,,,,,,,,,
24482,SO50989,2181.5625,12/18/2012,,,,,,,,,,,,,
26972,SO55122,83.97,3/27/2013,,,,,,,,,,,,,
21343,SO65447,1170.48,8/30/2013,,,,,,,,,,,,,
21800,SO65695,64.97,9/4/2013,,,,,,,,,,,,,
20782,SO66148,1197.41,9/10/2013,,,,,,,,,,,,,
25563,SO67827,539.99,10/5/2013,,,,,,,,,,,,,
12039,SO55543,2394.46,4/2/2013,,,,,,,,,,,,,
11126,SO56683,793.76,4/23/2013,,,,,,,,,,,,,
26269,SO64817,13.98,8/23/2013,,,,,,,,,,,,,
21054,SO72971,625.47,12/13/2013,,,,,,,,,,,,,
19076,SO47275,782.99,2/21/2012,,,,,,,,,,,,,
13925,SO50365,2443.35,10/31/2012,,,,,,,,,,,,,
17051,SO56899,2482.23,4/27/2013,,,,,,,,,,,,,
23180,SO61125,152.28,6/29/2013,,,,,,,,,,,,,
23421,SO62929,1764.96,7/27/2013,,,,,,,,,,,,,
19448,SO49745,1000.4375,9/18/2012,,,,,,,,,,,,,
14420,SO61359,2319.99,7/1/2013,,,,,,,,,,,,,
22456,SO68556,1728.27,10/17/2013,,,,,,,,,,,,,
25258,SO64697,49.48,8/21/2013,,,,,,,,,,,,,
29007,SO72200,24.99,12/3/2013,,,,,,,,,,,,,
26009,SO74111,40.22,12/28/2013,,,,,,,,,,,,,
11287,SO60473,32.6,6/19/2013,,,,,,,,,,,,,
27781,SO65086,574.98,8/27/2013,,,,,,,,,,,,,
16096,SO53704,80.96,3/1/2013,,,,,,,,,,,,,
14272,SO68194,1764.96,10/11/2013,,,,,,,,,,,,,
28075,SO71370,88.42,11/23/2013,,,,,,,,,,,,,
25022,SO49319,1000.4375,8/14/2012,,,,,,,,,,,,,
27094,SO49765,2071.4196,9/21/2012,,,,,,,,,,,,,
11025,SO51561,2405.47,1/20/2013,,,,,,,,,,,,,
27659,SO51889,75.48,1/28/2013,,,,,,,,,,,,,
28919,SO53752,4.99,3/2/2013,,,,,,,,,,,,,
14554,SO55845,69.99,4/7/2013,,,,,,,,,,,,,
28087,SO58852,7.28,5/29/2013,,,,,,,,,,,,,
28534,SO62345,603.49,7/17/2013,,,,,,,,,,,,,
18357,SO69766,2309.97,10/31/2013,,,,,,,,,,,,,
28098,SO70595,1249.84,11/11/2013,,,,,,,,,,,,,
13081,SO71023,2393.06,11/17/2013,,,,,,,,,,,,,
26391,SO58747,68.97,5/27/2013,,,,,,,,,,,,,
20933,SO59921,1735.98,6/11/2013,,,,,,,,,,,,,
26383,SO63583,33.98,8/4/2013,,,,,,,,,,,,,
11083,SO51325,2394.97,1/6/2013,,,,,,,,,,,,,
19211,SO51631,1120.49,1/24/2013,,,,,,,,,,,,,
20602,SO55975,80.47,4/10/2013,,,,,,,,,,,,,
13091,SO60614,2349.98,6/21/2013,,,,,,,,,,,,,
19578,SO61483,37.27,7/4/2013,,,,,,,,,,,,,
19588,SO45391,3578.27,8/7/2011,,,,,,,,,,,,,
14772,SO45704,3578.27,9/17/2011,,,,,,,,,,,,,
14127,SO54236,1760.47,3/11/2013,,,,,,,,,,,,,
17501,SO61789,120,7/9/2013,,,,,,,,,,,,,
25139,SO68627,60.47,10/18/2013,,,,,,,,,,,,,
15049,SO71586,71.97,11/26/2013,,,,,,,,,,,,,
19329,SO71992,1759.97,11/29/2013,,,,,,,,,,,,,
24517,SO74165,86.58,12/29/2013,,,,,,,,,,,,,
14681,SO49561,2049.0982,8/29/2012,,,,,,,,,,,,,
17027,SO55109,93.46,3/27/2013,,,,,,,,,,,,,
23792,SO62250,32.6,7/16/2013,,,,,,,,,,,,,
13092,SO71459,111.96,11/24/2013,,,,,,,,,,,,,
12772,SO46445,3578.27,12/7/2011,,,,,,,,,,,,,
20991,SO56898,539.99,4/27/2013,,,,,,,,,,,,,
19708,SO59873,564.99,6/10/2013,,,,,,,,,,,,,
29097,SO64661,548.98,8/20/2013,,,,,,,,,,,,,
23968,SO66731,39.98,9/20/2013,,,,,,,,,,,,,
16271,SO73118,570.96,12/15/2013,,,,,,,,,,,,,
19583,SO74651,21.49,1/14/2014,,,,,,,,,,,,,
15073,SO46409,3578.27,12/2/2011,,,,,,,,,,,,,
14218,SO49346,2049.0982,8/17/2012,,,,,,,,,,,,,
13582,SO51955,68.97,1/29/2013,,,,,,,,,,,,,
29228,SO52935,24.99,2/18/2013,,,,,,,,,,,,,
24778,SO53128,676.93,2/21/2013,,,,,,,,,,,,,
13291,SO58620,81.46,5/25/2013,,,,,,,,,,,,,
26651,SO72170,1174.48,12/2/2013,,,,,,,,,,,,,
16346,SO73717,31.27,12/23/2013,,,,,,,,,,,,,
27362,SO50656,782.99,11/27/2012,,,,,,,,,,,,,
23376,SO55592,1735.98,4/3/2013,,,,,,,,,,,,,
14412,SO61637,2319.99,7/6/2013,,,,,,,,,,,,,
11547,SO62998,574.98,7/28/2013,,,,,,,,,,,,,
17516,SO73894,39.98,12/25/2013,,,,,,,,,,,,,
13983,SO54042,145.42,3/8/2013,,,,,,,,,,,,,
20398,SO59776,68.97,6/9/2013,,,,,,,,,,,,,
13027,SO64036,2319.26,8/11/2013,,,,,,,,,,,,,
15036,SO64220,1735.98,8/14/2013,,,,,,,,,,,,,
12644,SO49585,2049.0982,9/1/2012,,,,,,,,,,,,,
23732,SO55698,74.45,4/5/2013,,,,,,,,,,,,,
21130,SO60056,1700.99,6/13/2013,,,,,,,,,,,,,
26527,SO62970,29.26,7/28/2013,,,,,,,,,,,,,
20415,SO64117,13.98,8/13/2013,,,,,,,,,,,,,
11340,SO50184,2049.0982,10/27/2012,,,,,,,,,,,,,
12630,SO56797,2334.98,4/26/2013,,,,,,,,,,,,,
29227,SO70608,63.97,11/12/2013,,,,,,,,,,,,,
18169,SO55062,7.28,3/26/2013,,,,,,,,,,,,,
20382,SO57225,2482.23,4/30/2013,,,,,,,,,,,,,
13169,SO68412,120,10/15/2013,,,,,,,,,,,,,
24667,SO74484,36.59,1/8/2014,,,,,,,,,,,,,
13736,SO48508,2181.5625,6/9/2012,,,,,,,,,,,,,
22160,SO59357,37.27,6/3/2013,,,,,,,,,,,,,
16960,SO67516,4.99,10/1/2013,,,,,,,,,,,,,
22526,SO71146,1732.26,11/19/2013,,,,,,,,,,,,,
21503,SO71165,49.97,11/20/2013,,,,,,,,,,,,,
16546,SO47788,2181.5625,4/8/2012,,,,,,,,,,,,,
20378,SO52798,119.98,2/15/2013,,,,,,,,,,,,,
12532,SO67094,36.27,9/26/2013,,,,,,,,,,,,,
22691,SO68551,2457.33,10/17/2013,,,,,,,,,,,,,
28047,SO43999,3578.27,2/15/2011,,,,,,,,,,,,,
20989,SO46495,3578.27,12/15/2011,,,,,,,,,,,,,
14118,SO66624,2419.06,9/18/2013,,,,,,,,,,,,,
21045,SO72222,23.78,12/3/2013,,,,,,,,,,,,,
21364,SO75050,7.28,1/26/2014,,,,,,,,,,,,,
29170,SO45090,3578.27,7/3/2011,,,,,,,,,,,,,
12189,SO54573,2371.96,3/17/2013,,,,,,,,,,,,,
25928,SO70073,616.95,11/4/2013,,,,,,,,,,,,,
11861,SO59733,58.98,6/8/2013,,,,,,,,,,,,,
12836,SO59864,28.99,6/10/2013,,,,,,,,,,,,,
12221,SO62481,2389.98,7/20/2013,,,,,,,,,,,,,
12049,SO64574,96.96,8/19/2013,,,,,,,,,,,,,
16230,SO73377,618.98,12/18/2013,,,,,,,,,,,,,
15653,SO55825,848.45,4/7/2013,,,,,,,,,,,,,
14810,SO59438,39.99,6/4/2013,,,,,,,,,,,,,
25946,SO46589,699.0982,12/26/2011,,,,,,,,,,,,,
20208,SO46695,2049.0982,12/31/2011,,,,,,,,,,,,,
17647,SO52204,792.34,2/3/2013,,,,,,,,,,,,,
21907,SO66227,14.98,9/12/2013,,,,,,,,,,,,,
13056,SO68187,848.47,10/11/2013,,,,,,,,,,,,,
16606,SO63760,32.28,8/7/2013,,,,,,,,,,,,,
20293,SO66390,69.99,9/15/2013,,,,,,,,,,,,,
22422,SO66568,1735.98,9/18/2013,,,,,,,,,,,,,
19418,SO51272,2475.95,1/3/2013,,,,,,,,,,,,,
16272,SO47304,2181.5625,2/24/2012,,,,,,,,,,,,,
11176,SO55982,63.97,4/10/2013,,,,,,,,,,,,,
13666,SO72365,2322.28,12/5/2013,,,,,,,,,,,,,
28071,SO43969,3578.27,2/8/2011,,,,,,,,,,,,,
26705,SO48906,2071.4196,7/13/2012,,,,,,,,,,,,,
28341,SO65043,128.97,8/27/2013,,,,,,,,,,,,,
18532,SO73232,2345.22,12/16/2013,,,,,,,,,,,,,
16611,SO52885,42.93,2/17/2013,,,,,,,,,,,,,
12509,SO53109,12.98,2/21/2013,,,,,,,,,,,,,
16198,SO61885,85.48,7/10/2013,,,,,,,,,,,,,
11102,SO67645,24.99,10/3/2013,,,,,,,,,,,,,
22637,SO72433,1714.97,12/5/2013,,,,,,,,,,,,,
11319,SO45649,3578.27,9/9/2011,,,,,,,,,,,,,
11286,SO51553,2375.95,1/20/2013,,,,,,,,,,,,,
25364,SO70732,751.34,11/13/2013,,,,,,,,,,,,,
15701,SO55214,7.28,3/29/2013,,,,,,,,,,,,,
28213,SO64004,39.98,8/11/2013,,,,,,,,,,,,,
16865,SO68927,2369.96,10/22/2013,,,,,,,,,,,,,
14984,SO74108,2343.96,12/28/2013,,,,,,,,,,,,,
18189,SO58692,539.99,5/26/2013,,,,,,,,,,,,,
18953,SO66404,777.44,9/15/2013,,,,,,,,,,,,,
18203,SO70923,593.98,11/16/2013,,,,,,,,,,,,,
26217,SO71526,38.98,11/25/2013,,,,,,,,,,,,,
19006,SO73444,69.99,12/19/2013,,,,,,,,,,,,,
21702,SO67509,51.96,10/1/2013,,,,,,,,,,,,,
26551,SO52688,28.99,2/13/2013,,,,,,,,,,,,,
24948,SO66899,36.59,9/23/2013,,,,,,,,,,,,,
13325,SO58761,2376.96,5/27/2013,,,,,,,,,,,,,
23073,SO64371,539.99,8/16/2013,,,,,,,,,,,,,
13003,SO54202,6.28,3/11/2013,,,,,,,,,,,,,
28021,SO61805,78.98,7/9/2013,,,,,,,,,,,,,
12471,SO54500,83.97,3/16/2013,,,,,,,,,,,,,
16612,SO74077,2319.99,12/27/2013,,,,,,,,,,,,,
27255,SO50012,2049.0982,10/10/2012,,,,,,,,,,,,,
20769,SO57917,25.22,5/13/2013,,,,,,,,,,,,,
14136,SO58506,71.95,5/23/2013,,,,,,,,,,,,,
14612,SO72304,39.98,12/4/2013,,,,,,,,,,,,,
27937,SO54601,2641.23,3/18/2013,,,,,,,,,,,,,
26144,SO57483,27.77,5/5/2013,,,,,,,,,,,,,
19283,SO71347,1763.97,11/22/2013,,,,,,,,,,,,,
22146,SO72805,37.27,12/11/2013,,,,,,,,,,,,,
17250,SO74256,34.98,1/1/2014,,,,,,,,,,,,,
16253,SO47747,2181.5625,4/1/2012,,,,,,,,,,,,,
11439,SO50777,2071.4196,11/29/2012,,,,,,,,,,,,,
14896,SO68657,889.47,10/18/2013,,,,,,,,,,,,,
17834,SO50579,1000.4375,11/21/2012,,,,,,,,,,,,,
20524,SO58795,68.97,5/28/2013,,,,,,,,,,,,,
11906,SO62018,2384.07,7/12/2013,,,,,,,,,,,,,
12746,SO62734,68.97,7/24/2013,,,,,,,,,,,,,
23136,SO65862,574.98,9/6/2013,,,,,,,,,,,,,
21585,SO69234,1179.97,10/26/2013,,,,,,,,,,,,,
13635,SO73950,63.47,12/26/2013,,,,,,,,,,,,,
21331,SO49210,2071.4196,8/3/2012,,,,,,,,,,,,,
20157,SO52399,539.99,2/7/2013,,,,,,,,,,,,,
18145,SO52548,71.97,2/10/2013,,,,,,,,,,,,,
26395,SO52606,25.48,2/11/2013,,,,,,,,,,,,,
23749,SO66677,77.96,9/19/2013,,,,,,,,,,,,,
29360,SO69920,2418.05,11/2/2013,,,,,,,,,,,,,
25218,SO50488,1000.4375,11/11/2012,,,,,,,,,,,,,
16023,SO63885,69.97,8/9/2013,,,,,,,,,,,,,
28605,SO64729,7.95,8/22/2013,,,,,,,,,,,,,
16658,SO43958,3578.27,2/6/2011,,,,,,,,,,,,,
18919,SO54627,106.96,3/18/2013,,,,,,,,,,,,,
11253,SO55519,24.99,4/2/2013,,,,,,,,,,,,,
26866,SO60758,615.46,6/23/2013,,,,,,,,,,,,,
14219,SO65070,2457.95,8/27/2013,,,,,,,,,,,,,
11983,SO46179,3578.27,11/8/2011,,,,,,,,,,,,,
28317,SO59559,539.99,6/5/2013,,,,,,,,,,,,,
27182,SO60828,1174.48,6/24/2013,,,,,,,,,,,,,
17370,SO59963,1164.47,6/11/2013,,,,,,,,,,,,,
28218,SO65958,18.97,9/8/2013,,,,,,,,,,,,,
25250,SO43827,699.0982,1/25/2011,,,,,,,,,,,,,
18826,SO54337,69.99,3/13/2013,,,,,,,,,,,,,
16664,SO43981,3578.27,2/10/2011,,,,,,,,,,,,,
29142,SO45104,3578.27,7/6/2011,,,,,,,,,,,,,
11410,SO50505,2049.0982,11/13/2012,,,,,,,,,,,,,
15031,SO64859,8.99,8/24/2013,,,,,,,,,,,,,
11507,SO74856,7.28,1/20/2014,,,,,,,,,,,,,
11175,SO45512,3578.27,8/28/2011,,,,,,,,,,,,,
17628,SO57812,98.96,5/11/2013,,,,,,,,,,,,,
17643,SO70278,69.97,11/7/2013,,,,,,,,,,,,,
25032,SO49383,1000.4375,8/20/2012,,,,,,,,,,,,,
24265,SO62548,96.07,7/21/2013,,,,,,,,,,,,,
27079,SO49655,2071.4196,9/8/2012,,,,,,,,,,,,,
14996,SO61296,21.98,6/30/2013,,,,,,,,,,,,,
17215,SO65982,31.97,9/8/2013,,,,,,,,,,,,,
29459,SO66695,805.33,9/19/2013,,,,,,,,,,,,,
23316,SO63060,653.46,7/29/2013,,,,,,,,,,,,,
15804,SO72853,63.97,12/12/2013,,,,,,,,,,,,,
11300,SO53835,91.58,3/4/2013,,,,,,,,,,,,,
11490,SO55645,53.99,4/4/2013,,,,,,,,,,,,,
11247,SO55725,827.33,4/5/2013,,,,,,,,,,,,,
12618,SO45618,3578.27,9/3/2011,,,,,,,,,,,,,
27329,SO60221,39.98,6/15/2013,,,,,,,,,,,,,
15098,SO62789,38.88,7/25/2013,,,,,,,,,,,,,
29265,SO45262,3578.27,7/31/2011,,,,,,,,,,,,,
28671,SO51521,742.35,1/18/2013,,,,,,,,,,,,,
16291,SO51574,2478.34,1/21/2013,,,,,,,,,,,,,
25983,SO64016,29.98,8/11/2013,,,,,,,,,,,,,
17451,SO69112,39.98,10/25/2013,,,,,,,,,,,,,
27147,SO70096,123.98,11/5/2013,,,,,,,,,,,,,
15994,SO50952,782.99,12/15/2012,,,,,,,,,,,,,
12271,SO51261,1268.84,1/1/2013,,,,,,,,,,,,,
19273,SO63031,39.98,7/29/2013,,,,,,,,,,,,,
22608,SO73322,1744.97,12/17/2013,,,,,,,,,,,,,
20828,SO48462,782.99,6/5/2012,,,,,,,,,,,,,
16814,SO52186,39.98,2/3/2013,,,,,,,,,,,,,
12119,SO70128,42.28,11/5/2013,,,,,,,,,,,,,
16213,SO61560,49.97,7/5/2013,,,,,,,,,,,,,
20543,SO63096,2492.32,7/30/2013,,,,,,,,,,,,,
20022,SO67922,119.98,10/7/2013,,,,,,,,,,,,,
14802,SO47946,2443.35,4/28/2012,,,,,,,,,,,,,
22455,SO52439,29.48,2/8/2013,,,,,,,,,,,,,
15075,SO53217,69.99,2/23/2013,,,,,,,,,,,,,
24779,SO54973,2419.06,3/24/2013,,,,,,,,,,,,,
24391,SO59093,42.84,5/30/2013,,,,,,,,,,,,,
21598,SO70816,1120.49,11/14/2013,,,,,,,,,,,,,
17234,SO72515,37.27,12/7/2013,,,,,,,,,,,,,
13263,SO46226,3578.27,11/13/2011,,,,,,,,,,,,,
18257,SO54481,106.96,3/16/2013,,,,,,,,,,,,,
13423,SO62715,12.94,7/24/2013,,,,,,,,,,,,,
20659,SO73909,2466.32,12/25/2013,,,,,,,,,,,,,
24597,SO50872,2181.5625,12/7/2012,,,,,,,,,,,,,
20426,SO54137,561.48,3/9/2013,,,,,,,,,,,,,
13104,SO60370,2394.97,6/17/2013,,,,,,,,,,,,,
24027,SO66074,561.92,9/9/2013,,,,,,,,,,,,,
18011,SO68623,1891.26,10/17/2013,,,,,,,,,,,,,
24367,SO70726,1735.98,11/13/2013,,,,,,,,,,,,,
21322,SO64701,14.98,8/21/2013,,,,,,,,,,,,,
26140,SO68663,1134.47,10/18/2013,,,,,,,,,,,,,
11457,SO59271,2476.53,6/1/2013,,,,,,,,,,,,,
26991,SO61718,1264.84,7/7/2013,,,,,,,,,,,,,
13433,SO47582,2181.5625,3/18/2012,,,,,,,,,,,,,
22180,SO70148,2451.3,11/5/2013,,,,,,,,,,,,,
27196,SO54739,68.49,3/20/2013,,,,,,,,,,,,,
13923,SO55995,56.97,4/10/2013,,,,,,,,,,,,,
27340,SO57000,567.76,4/29/2013,,,,,,,,,,,,,
11827,SO72666,64.97,12/9/2013,,,,,,,,,,,,,
29381,SO73760,811.32,12/23/2013,,,,,,,,,,,,,
27841,SO54690,60.47,3/19/2013,,,,,,,,,,,,,
25998,SO69931,1249.84,11/2/2013,,,,,,,,,,,,,
16042,SO61140,24.99,6/29/2013,,,,,,,,,,,,,
27608,SO70037,33.98,11/4/2013,,,,,,,,,,,,,
11548,SO70572,1263.82,11/11/2013,,,,,,,,,,,,,
23823,SO58211,59.47,5/18/2013,,,,,,,,,,,,,
13553,SO71069,1214.85,11/18/2013,,,,,,,,,,,,,
27188,SO67935,4.99,10/7/2013,,,,,,,,,,,,,
12778,SO73553,45.95,12/20/2013,,,,,,,,,,,,,
15825,SO74669,39.98,1/14/2014,,,,,,,,,,,,,
12351,SO75064,67.97,1/27/2014,,,,,,,,,,,,,
14198,SO51454,2433.04,1/13/2013,,,,,,,,,,,,,
14066,SO63945,758.62,8/9/2013,,,,,,,,,,,,,
27662,SO43812,3578.27,1/24/2011,,,,,,,,,,,,,
16732,SO62441,2451.3,7/19/2013,,,,,,,,,,,,,
11530,SO66447,59.48,9/16/2013,,,,,,,,,,,,,
21007,SO67678,58.98,10/3/2013,,,,,,,,,,,,,
17192,SO68950,2419.06,10/22/2013,,,,,,,,,,,,,
22050,SO44064,3578.27,2/27/2011,,,,,,,,,,,,,
28666,SO44617,3578.27,5/8/2011,,,,,,,,,,,,,
22106,SO57839,553.97,5/11/2013,,,,,,,,,,,,,
28884,SO73370,11.94,12/18/2013,,,,,,,,,,,,,
27744,SO51578,643.95,1/21/2013,,,,,,,,,,,,,
15632,SO46185,3578.27,11/9/2011,,,,,,,,,,,,,
23614,SO58224,144.45,5/18/2013,,,,,,,,,,,,,
20454,SO61271,23.78,6/30/2013,,,,,,,,,,,,,
13822,SO44905,3578.27,6/14/2011,,,,,,,,,,,,,
11360,SO45015,3399.99,6/27/2011,,,,,,,,,,,,,
26702,SO60708,68.97,6/23/2013,,,,,,,,,,,,,
11253,SO71296,28.98,11/22/2013,,,,,,,,,,,,,
28478,SO45654,3374.99,9/10/2011,,,,,,,,,,,,,
19692,SO59302,94.48,6/2/2013,,,,,,,,,,,,,
17668,SO60825,553.97,6/24/2013,,,,,,,,,,,,,
26662,SO49198,782.99,8/2/2012,,,,,,,,,,,,,
16214,SO55415,15.23,3/31/2013,,,,,,,,,,,,,
25172,SO60472,96.07,6/19/2013,,,,,,,,,,,,,
11986,SO65087,2453.04,8/27/2013,,,,,,,,,,,,,
15537,SO73616,848.47,12/21/2013,,,,,,,,,,,,,
13481,SO74544,30.97,1/10/2014,,,,,,,,,,,,,
13230,SO46816,2443.35,1/14/2012,,,,,,,,,,,,,
27027,SO47135,782.99,2/5/2012,,,,,,,,,,,,,
17717,SO48974,2181.5625,7/22/2012,,,,,,,,,,,,,
17597,SO64671,1723.96,8/20/2013,,,,,,,,,,,,,
