CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity
13767,SO72966,2331.95,12/13/2013,117
23513,SO74118,64.47,12/28/2013,3
11629,SO56422,2351.96,4/18/2013,118
16234,SO59305,13.98,6/2/2013,1
13147,SO59613,74.98,6/6/2013,4
11493,SO66246,1228.83,9/12/2013,61
18792,SO71482,1775.47,11/24/2013,89
19054,SO72678,21.98,12/9/2013,1
27492,SO50915,782.99,12/11/2012,39
22434,SO68632,1735.98,10/18/2013,87
26316,SO47222,1000.4375,2/16/2012,50
29012,SO68976,78.98,10/23/2013,4
16907,SO69131,2341.97,10/25/2013,117
27038,SO70389,7.28,11/9/2013,0
15672,SO73825,89.97,12/24/2013,4
11394,SO63493,2419.06,8/2/2013,121
23014,SO63826,13.98,8/8/2013,1
12107,SO59166,119.98,5/31/2013,6
13109,SO68265,1283.82,10/12/2013,64
13259,SO71068,1214.85,11/18/2013,61
14313,SO71224,39.98,11/21/2013,2
15908,SO62002,630.94,7/12/2013,32
13896,SO50032,2443.35,10/11/2012,122
14433,SO61713,2341.97,7/7/2013,117
13290,SO70891,22.93,11/16/2013,1
11425,SO73635,2419.06,12/21/2013,121
15289,SO47276,782.99,2/21/2012,39
29436,SO57221,28.99,4/30/2013,1
24382,SO62820,143.78,7/26/2013,7
21094,SO70124,60.47,11/5/2013,3
20264,SO46299,3578.27,11/23/2011,179
14283,SO58523,799.48,5/23/2013,40
16692,SO64305,6.28,8/16/2013,0
28910,SO66669,48.97,9/19/2013,2
29419,SO67929,53.99,10/7/2013,3
16825,SO70968,61.45,11/17/2013,3
12057,SO53362,49.99,2/26/2013,2
25181,SO53836,32.6,3/4/2013,2
17011,SO57666,1750.98,5/8/2013,88
24011,SO60375,1179.47,6/17/2013,59
12009,SO46477,3399.99,12/11/2011,170
12655,SO60335,2457.33,6/17/2013,123
26135,SO47593,782.99,3/19/2012,39
25923,SO52118,6.28,2/2/2013,0
15741,SO68766,89.97,10/20/2013,4
22426,SO60954,553.97,6/26/2013,28
21087,SO65816,819.48,9/6/2013,41
11136,SO51276,2380.47,1/3/2013,119
14271,SO54083,21.98,3/8/2013,1
23100,SO62021,563.77,7/12/2013,28
20844,SO64374,1155.48,8/16/2013,58
16862,SO74640,39.98,1/13/2014,2
16411,SO48520,2181.5625,6/10/2012,109
16528,SO60610,1120.49,6/21/2013,56
21888,SO67687,2482.23,10/3/2013,124
12936,SO68700,123.98,10/19/2013,6
13769,SO71345,548.98,11/22/2013,27
16915,SO71740,2374.98,11/28/2013,119
11653,SO68235,124.97,10/12/2013,6
16940,SO73952,2563.35,12/26/2013,128
11204,SO70495,74.98,11/10/2013,4
15473,SO48406,782.99,5/30/2012,39
19087,SO52332,10.24,2/6/2013,1
12805,SO54659,2354.99,3/19/2013,118
20405,SO58234,2563.35,5/18/2013,128
13301,SO66396,66.96,9/15/2013,3
24631,SO71115,146.06,11/19/2013,7
13036,SO72271,627.97,12/4/2013,31
12430,SO62435,74.98,7/19/2013,4
16573,SO47897,2181.5625,4/21/2012,109
16506,SO55784,30.97,4/6/2013,2
11640,SO56771,123.95,4/25/2013,6
26542,SO56146,27.28,4/13/2013,1
13569,SO59180,48.97,5/31/2013,2
27844,SO60411,89.97,6/18/2013,4
15240,SO62166,9.99,7/15/2013,0
14672,SO67002,2409.97,9/24/2013,120
28636,SO73961,78.97,12/26/2013,4
24666,SO46489,3578.27,12/14/2011,179
16453,SO56003,7.28,4/10/2013,0
28696,SO63794,2428.05,8/7/2013,121
27084,SO47735,782.99,3/30/2012,39
21982,SO47930,2181.5625,4/25/2012,109
25938,SO69925,608.96,11/2/2013,30
28369,SO57830,777.34,5/11/2013,39
15048,SO61582,777.34,7/5/2013,39
22069,SO63022,22.93,7/29/2013,1
17767,SO73116,2329.98,12/15/2013,116
16207,SO47792,2443.35,4/9/2012,122
21985,SO70509,1754.98,11/10/2013,88
21685,SO71617,1205.47,11/26/2013,60
15357,SO46770,2443.35,1/9/2012,122
27016,SO53995,41.93,3/7/2013,2
19628,SO57677,2457.33,5/8/2013,123
16063,SO62423,4.99,7/19/2013,0
12566,SO67062,58.98,9/25/2013,3
11747,SO68320,61.97,10/13/2013,3
15936,SO69820,39.98,11/1/2013,2
22811,SO70970,34.98,11/17/2013,2
26524,SO73435,27.28,12/19/2013,1
15660,SO73915,751.34,12/25/2013,38
15992,SO51067,782.99,12/26/2012,39
20121,SO54620,69.99,3/18/2013,3
23800,SO67861,71.58,10/6/2013,4
20592,SO73113,2330.23,12/15/2013,117
24515,SO73522,71.58,12/20/2013,4
12033,SO62073,2370.96,7/13/2013,119
24764,SO64234,2398.05,8/14/2013,120
16276,SO72888,7.28,12/12/2013,0
14830,SO45983,3578.27,10/25/2011,179
11267,SO51345,2364.96,1/7/2013,118
21139,SO64944,1735.98,8/25/2013,87
15426,SO55037,106.93,3/26/2013,5
28499,SO61840,778.62,7/9/2013,39
12894,SO62158,13.98,7/15/2013,1
16735,SO64703,58.98,8/21/2013,3
16477,SO52805,39.98,2/15/2013,2
20230,SO60051,32.28,6/13/2013,2
23189,SO65552,600.46,9/1/2013,30
14962,SO74964,63.97,1/23/2014,3
24063,SO51963,2433.04,1/29/2013,122
15739,SO65431,2357.28,8/30/2013,118
11901,SO45663,3399.99,9/10/2011,170
15901,SO59321,593.98,6/2/2013,30
18137,SO65959,2343.96,9/8/2013,117
19753,SO68094,4.99,10/10/2013,0
27341,SO50537,782.99,11/17/2012,39
25426,SO59892,2419.06,6/10/2013,121
27354,SO60746,539.99,6/23/2013,27
26034,SO65092,21.49,8/28/2013,1
28282,SO61865,4.99,7/10/2013,0
15724,SO71333,2309.97,11/22/2013,115
27283,SO52495,119.98,2/9/2013,6
17974,SO66782,609.9,9/21/2013,30
26433,SO48158,782.99,5/10/2012,39
23465,SO55048,34.98,3/26/2013,2
14899,SO60073,4.99,6/13/2013,0
28055,SO60267,75.48,6/16/2013,4
14743,SO61620,64.47,7/6/2013,3
20422,SO61780,1134.47,7/8/2013,57
19423,SO50090,782.99,10/17/2012,39
23310,SO51349,1151.76,1/7/2013,58
11211,SO52074,64.47,2/1/2013,3
11203,SO66895,2.29,9/23/2013,0
27309,SO53678,2457.33,3/1/2013,123
16589,SO66545,2419.06,9/17/2013,121
14934,SO70492,58.47,11/10/2013,3
18735,SO45137,3578.27,7/11/2011,179
18820,SO61746,78.98,7/8/2013,4
24006,SO64717,539.99,8/21/2013,27
16265,SO67607,27.28,10/2/2013,1
28705,SO67622,777.34,10/2/2013,39
12202,SO52304,49.97,2/5/2013,2
15624,SO62033,2354.98,7/13/2013,118
20003,SO73155,579.97,12/15/2013,29
26573,SO52229,68.97,2/4/2013,3
11223,SO52483,38.98,2/9/2013,2
14215,SO63350,2366.95,7/31/2013,118
23438,SO66512,123.48,9/17/2013,6
27487,SO73162,539.99,12/15/2013,27
22638,SO60038,548.98,6/12/2013,27
14190,SO62262,36.59,7/16/2013,2
24758,SO67856,34.89,10/6/2013,2
15812,SO69954,2.29,11/3/2013,0
13165,SO46814,2181.5625,1/14/2012,109
26491,SO48145,2049.0982,5/9/2012,102
15974,SO53097,91.95,2/21/2013,5
18777,SO54401,29.48,3/14/2013,1
17751,SO58164,93.49,5/17/2013,5
26830,SO58832,553.97,5/28/2013,28
21251,SO61739,24.99,7/8/2013,1
12395,SO44948,3578.27,6/19/2011,179
15006,SO46414,699.0982,12/2/2011,35
11943,SO51218,539.99,12/30/2012,27
12675,SO56530,2357.28,4/20/2013,118
25472,SO63656,27.77,8/5/2013,1
18356,SO70796,29.93,11/14/2013,1
24479,SO74756,7.28,1/17/2014,0
13715,SO48670,2181.5625,6/23/2012,109
22345,SO52898,73.97,2/17/2013,4
15394,SO65065,2351.96,8/27/2013,118
19278,SO69958,574.98,11/3/2013,29
11825,SO45929,3578.27,10/16/2011,179
15351,SO47863,782.99,4/17/2012,39
24596,SO50851,2443.35,12/5/2012,122
20946,SO66346,58.98,9/14/2013,3
15401,SO68707,39.98,10/19/2013,2
26298,SO72563,1268.84,12/7/2013,63
15801,SO51068,2049.0982,12/26/2012,102
11447,SO45022,3374.99,6/28/2011,169
20839,SO47739,782.99,3/31/2012,39
24916,SO48629,1000.4375,6/19/2012,50
28893,SO57513,15.23,5/5/2013,1
11835,SO58247,2453.04,5/18/2013,123
18265,SO69664,34.99,10/30/2013,2
26603,SO48496,2049.0982,6/8/2012,102
18799,SO55634,119.98,4/4/2013,6
27553,SO50775,2049.0982,11/29/2012,102
16028,SO50893,2071.4196,12/9/2012,104
22705,SO52604,38.98,2/11/2013,2
14924,SO54341,39.98,3/13/2013,2
17646,SO58254,1750.98,5/19/2013,88
17191,SO64126,2329.98,8/13/2013,116
25709,SO71281,608.96,11/21/2013,30
25821,SO45495,699.0982,8/25/2011,35
15688,SO53676,1700.99,3/1/2013,85
27757,SO54997,132.97,3/25/2013,7
13221,SO56738,2351.96,4/24/2013,118
15543,SO66614,71.97,9/18/2013,4
26922,SO72270,539.99,12/3/2013,27
17980,SO50806,2443.35,12/2/2012,122
14502,SO55474,69.99,4/1/2013,3
16249,SO56981,13.98,4/29/2013,1
28097,SO44178,3578.27,3/9/2011,179
12500,SO49586,2071.4196,9/1/2012,104
21559,SO66548,2457.33,9/17/2013,123
20170,SO68479,2478.34,10/16/2013,124
21609,SO52275,553.97,2/4/2013,28
14921,SO53035,7.28,2/20/2013,0
27993,SO57493,2.29,5/5/2013,0
11325,SO52058,2465.93,1/31/2013,123
11935,SO59612,35,6/6/2013,2
15596,SO69072,2410.94,10/24/2013,121
23842,SO45893,3578.27,10/11/2011,179
18759,SO64395,36.59,8/17/2013,2
25027,SO74442,60.47,1/7/2014,3
17986,SO50960,2181.5625,12/16/2012,109
11063,SO51431,2372.95,1/12/2013,119
14704,SO52248,95.94,2/4/2013,5
21310,SO53771,1120.49,3/2/2013,56
18238,SO44596,3578.27,5/5/2011,179
15145,SO49916,2071.4196,9/29/2012,104
28753,SO53384,23.78,2/26/2013,1
21863,SO55901,39.98,4/8/2013,2
12107,SO56992,35,4/29/2013,2
23628,SO58223,69.97,5/18/2013,3
11823,SO58230,63.96,5/18/2013,3
19020,SO65112,123.98,8/28/2013,6
17114,SO70431,2428.05,11/9/2013,121
12629,SO70908,53.97,11/16/2013,3
21675,SO74712,99.96,1/15/2014,5
15851,SO65773,2415.47,9/5/2013,121
11287,SO69660,7.95,10/30/2013,0
19830,SO69837,2390.93,11/1/2013,120
15648,SO71415,1735.98,11/23/2013,87
11085,SO74479,53.98,1/8/2014,3
13846,SO44271,3578.27,3/30/2011,179
25548,SO70669,603.49,11/12/2013,30
17963,SO68163,1750.98,10/11/2013,88
23755,SO64337,6.28,8/16/2013,0
12528,SO65126,71.97,8/28/2013,4
11782,SO66471,42.28,9/16/2013,2
22021,SO69888,23.97,11/2/2013,1
20346,SO56523,2564.92,4/20/2013,128
26842,SO57239,539.99,4/30/2013,27
24445,SO59128,2419.06,5/30/2013,121
13434,SO68323,2354.99,10/13/2013,118
25717,SO69923,574.98,11/2/2013,29
28150,SO44198,3578.27,3/15/2011,179
22269,SO62648,94.46,7/23/2013,5
16676,SO66664,13.98,9/19/2013,1
15228,SO68326,2325.96,10/13/2013,116
28245,SO74292,7.28,1/2/2014,0
11630,SO45734,3578.27,9/21/2011,179
19302,SO47858,1000.4375,4/17/2012,50
12352,SO71100,24.49,11/19/2013,1
11501,SO74042,24.99,12/27/2013,1
28870,SO44997,3578.27,6/25/2011,179
17238,SO52623,53.99,2/12/2013,3
13766,SO53680,819.48,3/1/2013,41
17102,SO54289,32.27,3/12/2013,2
16375,SO58057,2478.34,5/15/2013,124
26196,SO64745,29.98,8/22/2013,1
28197,SO45411,3578.27,8/11/2011,179
11873,SO45863,3578.27,10/7/2011,179
18285,SO55457,69.97,4/1/2013,3
11243,SO52454,810.32,2/8/2013,41
19127,SO56362,579.97,4/17/2013,29
12360,SO56949,2294.99,4/28/2013,115
14673,SO71770,751.34,11/28/2013,38
26864,SO51202,1268.84,12/29/2012,63
17993,SO52196,78.98,2/3/2013,4
13522,SO56695,24.99,4/24/2013,1
27458,SO61390,68.97,7/2/2013,3
23951,SO68987,36.27,10/23/2013,2
15580,SO73016,839.48,12/13/2013,42
15761,SO75037,3.99,1/26/2014,0
29415,SO49197,2049.0982,8/2/2012,102
13617,SO56386,62.94,4/18/2013,3
14193,SO58507,36.59,5/23/2013,2
13822,SO60046,2369.96,6/13/2013,118
16635,SO74874,122.41,1/21/2014,6
12255,SO44226,3578.27,3/21/2011,179
18276,SO44933,3578.27,6/17/2011,179
19945,SO71161,2354.98,11/20/2013,118
15300,SO75051,4.99,1/26/2014,0
28298,SO44385,3578.27,4/11/2011,179
26736,SO52790,25.48,2/15/2013,1
14963,SO70408,39.98,11/9/2013,2
21150,SO65864,1170.48,9/6/2013,59
14191,SO44381,3578.27,4/11/2011,179
15986,SO50848,782.99,12/5/2012,39
24622,SO58498,96.07,5/23/2013,5
14048,SO59759,742.35,6/8/2013,37
26096,SO64233,2443.55,8/14/2013,122
23905,SO64673,574.98,8/20/2013,29
24453,SO68685,60.47,10/19/2013,3
11245,SO72793,2452.34,12/11/2013,123
13584,SO43832,3578.27,1/26/2011,179
19365,SO44968,699.0982,6/21/2011,35
12139,SO61372,7.95,7/2/2013,0
18267,SO52889,34.99,2/17/2013,2
13628,SO65335,120,8/29/2013,6
16572,SO73190,2443.35,12/16/2013,122
11886,SO46017,3578.27,10/28/2011,179
14266,SO53434,56.97,2/27/2013,3
15390,SO65765,39.98,9/5/2013,2
24785,SO66625,2406,9/18/2013,120
19602,SO45489,3578.27,8/24/2011,179
19903,SO50773,782.99,11/28/2012,39
14449,SO61414,2354.98,7/2/2013,118
28513,SO65134,811.32,8/28/2013,41
27764,SO68382,776.33,10/14/2013,39
21892,SO69375,2478.34,10/28/2013,124
18648,SO64443,556.93,8/17/2013,28
17073,SO67904,28.98,10/7/2013,1
14267,SO68261,1785.97,10/12/2013,89
29233,SO68968,63.97,10/23/2013,3
15969,SO50791,782.99,11/30/2012,39
28580,SO59820,1214.85,6/9/2013,61
28334,SO65891,53.99,9/7/2013,3
21878,SO47551,2181.5625,3/13/2012,109
26038,SO65392,2503.03,8/29/2013,125
16868,SO68509,2322.28,10/16/2013,116
14043,SO53898,56.97,3/5/2013,3
22986,SO48650,2181.5625,6/21/2012,109
14355,SO57997,804.48,5/14/2013,40
29469,SO60313,2393.06,6/16/2013,120
25496,SO64034,13.98,8/11/2013,1
23362,SO70276,7.28,11/7/2013,0
15032,SO49981,2049.0982,10/6/2012,102
19425,SO59740,31.27,6/8/2013,2
17219,SO65047,35,8/27/2013,2
24596,SO72953,1725.48,12/13/2013,86
14234,SO49562,2071.4196,8/29/2012,104
25538,SO55078,1228.83,3/26/2013,61
12581,SO68607,574.98,10/17/2013,29
20214,SO45907,3578.27,10/13/2011,179
16311,SO47085,2181.5625,1/31/2012,109
12657,SO50185,2049.0982,10/27/2012,102
11080,SO51448,2359.98,1/13/2013,118
28511,SO73633,562.96,12/21/2013,28
15044,SO50065,2049.0982,10/14/2012,102
16488,SO54665,119.95,3/19/2013,6
19768,SO56592,1143.46,4/21/2013,57
19011,SO62048,78.98,7/13/2013,4
14618,SO67442,39.98,9/30/2013,2
11176,SO69587,39.98,10/29/2013,2
14341,SO74925,68.97,1/22/2014,3
15593,SO53833,88.98,3/4/2013,4
22652,SO60448,553.97,6/18/2013,28
22672,SO61343,29.48,7/1/2013,1
14175,SO64419,108.96,8/17/2013,5
29273,SO64966,63.47,8/26/2013,3
27431,SO50618,2049.0982,11/25/2012,102
26485,SO56326,742.35,4/16/2013,37
13806,SO58787,893.94,5/28/2013,45
23178,SO60616,539.99,6/21/2013,27
24757,SO46576,3578.27,12/25/2011,179
12299,SO53878,2356.96,3/5/2013,118
15089,SO45745,3578.27,9/23/2011,179
16972,SO56102,1754.98,4/12/2013,88
18572,SO57870,13.98,5/12/2013,1
27748,SO67590,23.78,10/2/2013,1
16841,SO53310,69.99,2/25/2013,3
27419,SO59732,69.99,6/8/2013,3
26535,SO66038,64.97,9/9/2013,3
27439,SO68255,2413.06,10/12/2013,121
15638,SO55933,806.76,4/9/2013,40
20401,SO62686,1184.46,7/23/2013,59
17837,SO62840,73.96,7/26/2013,4
11501,SO74909,138.48,1/21/2014,7
21138,SO49038,2049.0982,7/30/2012,102
11816,SO53053,2354.98,2/20/2013,118
17893,SO62242,1700.99,7/16/2013,85
25311,SO66373,1735.98,9/15/2013,87
15106,SO62410,2369.96,7/19/2013,118
11223,SO71293,38.98,11/22/2013,2
25560,SO44456,699.0982,4/26/2011,35
21413,SO60786,14.98,6/24/2013,1
11033,SO70163,765.32,11/5/2013,38
12456,SO74752,21.98,1/16/2014,1
19772,SO58246,2452.34,5/18/2013,123
12145,SO74247,124.97,12/31/2013,6
17968,SO49694,2443.35,9/13/2012,122
17648,SO53172,777.34,2/22/2013,39
25632,SO53955,53.98,3/6/2013,3
15328,SO64590,2416.45,8/19/2013,121
13708,SO53302,68.97,2/25/2013,3
20292,SO69682,119.98,10/30/2013,6
14402,SO74232,39.98,12/31/2013,2
18552,SO54556,4.99,3/17/2013,0
18298,SO65029,2.29,8/27/2013,0
27593,SO66377,13.98,9/15/2013,1
26780,SO67591,79.47,10/2/2013,4
18773,SO58265,78.98,5/19/2013,4
13128,SO48727,2049.0982,6/29/2012,102
20240,SO68473,56.96,10/16/2013,3
21319,SO71719,23.97,11/28/2013,1
20433,SO72604,74.46,12/8/2013,4
11706,SO67705,53.99,10/4/2013,3
19308,SO72972,548.98,12/13/2013,27
20870,SO50016,782.99,10/10/2012,39
23056,SO64369,599.47,8/16/2013,30
20035,SO70501,2319.99,11/10/2013,116
12828,SO54635,54.98,3/18/2013,3
13169,SO59538,71.97,6/5/2013,4
15044,SO65375,1754.46,8/29/2013,88
14755,SO67238,893.47,9/28/2013,45
28896,SO54689,21.49,3/19/2013,1
22478,SO54712,553.97,3/19/2013,28
14072,SO64456,24.99,8/18/2013,1
11510,SO70284,99.47,11/7/2013,5
12410,SO74720,120,1/16/2014,6
14477,SO50832,1000.4375,12/4/2012,50
23556,SO51893,29.99,1/28/2013,1
19307,SO69281,148.98,10/27/2013,7
15311,SO47507,782.99,3/8/2012,39
11744,SO56169,37.29,4/13/2013,2
11970,SO58589,34.99,5/25/2013,2
28138,SO75000,7.28,1/25/2014,0
27663,SO43821,3578.27,1/25/2011,179
23645,SO49275,2443.35,8/9/2012,122
11905,SO45585,3374.99,8/29/2011,169
20759,SO60538,77.96,6/20/2013,4
26061,SO61846,2438.06,7/9/2013,122
12737,SO55848,44.98,4/7/2013,2
20583,SO59741,69.97,6/8/2013,3
19770,SO45715,3578.27,9/18/2011,179
14582,SO52540,14.98,2/10/2013,1
16959,SO64748,14.98,8/22/2013,1
18044,SO65913,32.27,9/7/2013,2
12098,SO72818,74.98,12/11/2013,4
13953,SO48909,2071.4196,7/13/2012,104
19070,SO70882,2304.98,11/16/2013,115
11257,SO51231,2297.28,12/31/2012,115
29196,SO55959,2438.06,4/9/2013,122
13250,SO57578,2319.99,5/6/2013,116
21801,SO63645,44.98,8/5/2013,2
19900,SO65049,27.28,8/27/2013,1
27669,SO70235,2419.06,11/6/2013,121
13412,SO72689,8.99,12/9/2013,0
17319,SO73263,8.99,12/17/2013,0
18986,SO52563,56.97,2/10/2013,3
11360,SO65150,848.47,8/28/2013,42
23382,SO65386,600.46,8/29/2013,30
27632,SO67369,39.98,9/29/2013,2
13710,SO69706,2341.46,10/30/2013,117
28593,SO72957,34.99,12/13/2013,2
15252,SO47311,782.99,2/24/2012,39
27056,SO49268,2071.4196,8/8/2012,104
25102,SO52980,71.58,2/19/2013,4
28828,SO54517,751.34,3/16/2013,38
26741,SO64060,69.99,8/12/2013,3
26897,SO54851,38.98,3/22/2013,2
15572,SO61453,49.97,7/3/2013,2
14783,SO66343,69.99,9/14/2013,3
29138,SO45033,3578.27,6/30/2011,179
16232,SO52919,2475.95,2/17/2013,124
18295,SO57853,2.29,5/12/2013,0
20096,SO62487,49.48,7/20/2013,2
18999,SO72939,1754.98,12/12/2013,88
25964,SO44896,3399.99,6/12/2011,170
20556,SO47914,782.99,4/23/2012,39
26826,SO51223,1237.82,12/30/2012,62
20255,SO52529,75.48,2/10/2013,4
20554,SO56883,34.98,4/27/2013,2
12625,SO65719,99.96,9/4/2013,5
12401,SO66672,36.59,9/19/2013,2
11401,SO50328,2071.4196,10/28/2012,104
27550,SO50653,782.99,11/27/2012,39
11071,SO53667,27.28,3/1/2013,1
11905,SO55085,2367.93,3/26/2013,118
29066,SO62346,539.99,7/17/2013,27
28912,SO67613,54.98,10/2/2013,3
26397,SO70343,39.98,11/8/2013,2
26023,SO46755,782.99,1/7/2012,39
29428,SO52312,47.96,2/5/2013,2
19021,SO54642,614.96,3/18/2013,31
14061,SO55338,49.99,3/30/2013,2
23193,SO60859,32.28,6/25/2013,2
12958,SO70286,198.99,11/7/2013,10
21669,SO50765,782.99,11/28/2012,39
22035,SO55410,69.97,3/31/2013,3
18927,SO61688,56.97,7/7/2013,3
16958,SO52607,81.46,2/11/2013,4
13319,SO58398,2465.95,5/21/2013,123
25568,SO68521,553.97,10/16/2013,28
12412,SO69090,120,10/25/2013,6
14188,SO62499,32.6,7/20/2013,2
17546,SO69912,2318.96,11/2/2013,116
17763,SO58052,12.94,5/15/2013,1
15921,SO67141,1735.98,9/27/2013,87
20874,SO67407,1179.47,9/29/2013,59
14811,SO54563,36.93,3/17/2013,2
27333,SO69204,28.99,10/26/2013,1
24905,SO55451,1195.47,4/1/2013,60
17306,SO58544,82.97,5/24/2013,4
24482,SO50989,2181.5625,12/18/2012,109
26972,SO55122,83.97,3/27/2013,4
21343,SO65447,1170.48,8/30/2013,59
21800,SO65695,64.97,9/4/2013,3
20782,SO66148,1197.41,9/10/2013,60
25563,SO67827,539.99,10/5/2013,27
12039,SO55543,2394.46,4/2/2013,120
11126,SO56683,793.76,4/23/2013,40
26269,SO64817,13.98,8/23/2013,1
21054,SO72971,625.47,12/13/2013,31
19076,SO47275,782.99,2/21/2012,39
13925,SO50365,2443.35,10/31/2012,122
17051,SO56899,2482.23,4/27/2013,124
23180,SO61125,152.28,6/29/2013,8
23421,SO62929,1764.96,7/27/2013,88
19448,SO49745,1000.4375,9/18/2012,50
14420,SO61359,2319.99,7/1/2013,116
22456,SO68556,1728.27,10/17/2013,86
25258,SO64697,49.48,8/21/2013,2
29007,SO72200,24.99,12/3/2013,1
26009,SO74111,40.22,12/28/2013,2
11287,SO60473,32.6,6/19/2013,2
27781,SO65086,574.98,8/27/2013,29
16096,SO53704,80.96,3/1/2013,4
14272,SO68194,1764.96,10/11/2013,88
28075,SO71370,88.42,11/23/2013,4
25022,SO49319,1000.4375,8/14/2012,50
27094,SO49765,2071.4196,9/21/2012,104
11025,SO51561,2405.47,1/20/2013,120
27659,SO51889,75.48,1/28/2013,4
28919,SO53752,4.99,3/2/2013,0
14554,SO55845,69.99,4/7/2013,3
28087,SO58852,7.28,5/29/2013,0
28534,SO62345,603.49,7/17/2013,30
18357,SO69766,2309.97,10/31/2013,115
28098,SO70595,1249.84,11/11/2013,62
13081,SO71023,2393.06,11/17/2013,120
26391,SO58747,68.97,5/27/2013,3
20933,SO59921,1735.98,6/11/2013,87
26383,SO63583,33.98,8/4/2013,2
11083,SO51325,2394.97,1/6/2013,120
19211,SO51631,1120.49,1/24/2013,56
20602,SO55975,80.47,4/10/2013,4
13091,SO60614,2349.98,6/21/2013,117
19578,SO61483,37.27,7/4/2013,2
19588,SO45391,3578.27,8/7/2011,179
14772,SO45704,3578.27,9/17/2011,179
14127,SO54236,1760.47,3/11/2013,88
17501,SO61789,120,7/9/2013,6
25139,SO68627,60.47,10/18/2013,3
15049,SO71586,71.97,11/26/2013,4
19329,SO71992,1759.97,11/29/2013,88
24517,SO74165,86.58,12/29/2013,4
14681,SO49561,2049.0982,8/29/2012,102
17027,SO55109,93.46,3/27/2013,5
23792,SO62250,32.6,7/16/2013,2
13092,SO71459,111.96,11/24/2013,6
12772,SO46445,3578.27,12/7/2011,179
20991,SO56898,539.99,4/27/2013,27
19708,SO59873,564.99,6/10/2013,28
29097,SO64661,548.98,8/20/2013,27
23968,SO66731,39.98,9/20/2013,2
16271,SO73118,570.96,12/15/2013,29
19583,SO74651,21.49,1/14/2014,1
15073,SO46409,3578.27,12/2/2011,179
14218,SO49346,2049.0982,8/17/2012,102
13582,SO51955,68.97,1/29/2013,3
29228,SO52935,24.99,2/18/2013,1
24778,SO53128,676.93,2/21/2013,34
13291,SO58620,81.46,5/25/2013,4
26651,SO72170,1174.48,12/2/2013,59
16346,SO73717,31.27,12/23/2013,2
27362,SO50656,782.99,11/27/2012,39
23376,SO55592,1735.98,4/3/2013,87
14412,SO61637,2319.99,7/6/2013,116
11547,SO62998,574.98,7/28/2013,29
17516,SO73894,39.98,12/25/2013,2
13983,SO54042,145.42,3/8/2013,7
20398,SO59776,68.97,6/9/2013,3
13027,SO64036,2319.26,8/11/2013,116
15036,SO64220,1735.98,8/14/2013,87
12644,SO49585,2049.0982,9/1/2012,102
23732,SO55698,74.45,4/5/2013,4
21130,SO60056,1700.99,6/13/2013,85
26527,SO62970,29.26,7/28/2013,1
20415,SO64117,13.98,8/13/2013,1
11340,SO50184,2049.0982,10/27/2012,102
12630,SO56797,2334.98,4/26/2013,117
29227,SO70608,63.97,11/12/2013,3
18169,SO55062,7.28,3/26/2013,0
20382,SO57225,2482.23,4/30/2013,124
13169,SO68412,120,10/15/2013,6
24667,SO74484,36.59,1/8/2014,2
13736,SO48508,2181.5625,6/9/2012,109
22160,SO59357,37.27,6/3/2013,2
16960,SO67516,4.99,10/1/2013,0
22526,SO71146,1732.26,11/19/2013,87
21503,SO71165,49.97,11/20/2013,2
16546,SO47788,2181.5625,4/8/2012,109
20378,SO52798,119.98,2/15/2013,6
12532,SO67094,36.27,9/26/2013,2
22691,SO68551,2457.33,10/17/2013,123
28047,SO43999,3578.27,2/15/2011,179
20989,SO46495,3578.27,12/15/2011,179
14118,SO66624,2419.06,9/18/2013,121
21045,SO72222,23.78,12/3/2013,1
21364,SO75050,7.28,1/26/2014,0
29170,SO45090,3578.27,7/3/2011,179
12189,SO54573,2371.96,3/17/2013,119
25928,SO70073,616.95,11/4/2013,31
11861,SO59733,58.98,6/8/2013,3
12836,SO59864,28.99,6/10/2013,1
12221,SO62481,2389.98,7/20/2013,119
12049,SO64574,96.96,8/19/2013,5
16230,SO73377,618.98,12/18/2013,31
15653,SO55825,848.45,4/7/2013,42
14810,SO59438,39.99,6/4/2013,2
25946,SO46589,699.0982,12/26/2011,35
20208,SO46695,2049.0982,12/31/2011,102
17647,SO52204,792.34,2/3/2013,40
21907,SO66227,14.98,9/12/2013,1
13056,SO68187,848.47,10/11/2013,42
16606,SO63760,32.28,8/7/2013,2
20293,SO66390,69.99,9/15/2013,3
22422,SO66568,1735.98,9/18/2013,87
19418,SO51272,2475.95,1/3/2013,124
16272,SO47304,2181.5625,2/24/2012,109
11176,SO55982,63.97,4/10/2013,3
13666,SO72365,2322.28,12/5/2013,116
28071,SO43969,3578.27,2/8/2011,179
26705,SO48906,2071.4196,7/13/2012,104
28341,SO65043,128.97,8/27/2013,6
